Location,Bees,Bird,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_._Crickets,Vascular_plants,Easting,Northing,dominantLandClass,ecologicalStatus,period
NF89,0.141129032,0.430158742,0.853658537,0.401746725,0.331136738,0.187012987,0.292857143,0.076086957,0.089465531,0.1875,0.901216893,80000,890000,29s,0.353815389,Y70
NF96,0.157258065,0.510275393,0.859524545,0.471615721,0.63261944,0.150649351,0.585714286,0.076086957,0.319519752,0.395833333,0.937246481,90000,860000,29s,0.463303938,Y70
NF97,0.137096774,0.456195067,0.880518679,0.410480349,0.566721582,0.164935065,0.492857143,0.076086957,0.302478699,0.333333333,0.932712956,90000,870000,29s,0.432128782,Y70
NF98,0.193548387,0.636495299,0.884223526,0.558951965,0.579901153,0.350649351,0.571428571,0.076086957,0.360960496,0.458333333,0.946552136,90000,880000,29s,0.510648288,Y70
NF99,0.169354839,0.618302494,0.914479778,0.528384279,0.545304778,0.312987013,0.5,0.076086957,0.354376452,0.395833333,0.893342878,90000,890000,29s,0.482586618,Y70
NG08,0.205645161,0.622929787,0.834825563,0.493449782,0.561779242,0.328571429,0.471428571,0.152173913,0.336173509,0.645833333,0.927463613,100000,880000,29s,0.507297628,Y70
NG09,0.220430108,0.756844538,0.926382412,0.633333333,0.67230444,0.367047308,0.831325301,0.179487179,0.446358268,0.65625,1,100000,890000,32s,0.608160262,Y70
NG13,0.22983871,0.400306297,0.941957394,0.497816594,0.52553542,0.175324675,0.328571429,0.076086957,0.608443067,0.520833333,0.891434025,110000,830000,29s,0.472377082,Y70
NG14,0.657142857,0.705190845,0.850470321,0.611872146,0.660268714,0.84962406,0.443298969,0.112903226,0.795584628,0.404255319,0.797375086,110000,840000,30s,0.626180561,Y70
NG15,0.535714286,0.67866508,0.865066494,0.584474886,0.621880998,0.571428571,0.453608247,0.129032258,0.699509403,0.340425532,0.839281603,110000,850000,30s,0.574462487,Y70
NG18,0.14516129,0.445136416,0.896573016,0.388646288,0.504118616,0.141558442,0.507142857,0.076086957,0.305577072,0.333333333,0.958959675,110000,880000,29s,0.427481269,Y70
NG20,0.728571429,0.786542895,0.870580603,0.776255708,0.809980806,0.911654135,0.443298969,0.5,0.743663123,0.680851064,0.814183744,120000,800000,30s,0.733234771,Y70
NG23,0.318548387,0.587421031,0.827724606,0.563318777,0.551894563,0.354545455,0.307142857,0.086956522,0.619674671,0.395833333,0.826055834,120000,830000,29s,0.494465094,Y70
NG24,0.578571429,0.813601423,0.862795978,0.630136986,0.838771593,0.892857143,0.463917526,0.209677419,0.815617334,0.382978723,0.809578632,120000,840000,30s,0.663500381,Y70
NG25,0.528571429,0.784280337,0.898475511,0.598173516,0.773512476,0.684210526,0.443298969,0.129032258,0.751430908,0.361702128,0.841353903,120000,850000,30s,0.617640178,Y70
NG26,0.478571429,0.742168436,0.897826792,0.547945205,0.717850288,0.37406015,0.443298969,0.112903226,0.706459526,0.340425532,0.829841124,120000,860000,30s,0.562850062,Y70
NG30,0.7,0.80269776,0.964320467,0.771689498,0.84452975,0.969924812,0.443298969,0.548387097,0.810711365,0.617021277,0.817407322,130000,800000,30s,0.753635302,Y70
NG31,0.346774194,0.445144079,0.932386539,0.659388646,0.504118616,0.507792208,0.314285714,0.293478261,0.653369481,0.5625,0.800524934,130000,810000,29s,0.547251152,Y70
NG32,0.557142857,0.726015819,0.922153746,0.630136986,0.646833013,0.964285714,0.432989691,0.209677419,0.739574816,0.340425532,0.731061478,130000,820000,30s,0.627299734,Y70
NG33,0.542857143,0.802874224,0.891988323,0.625570776,0.848368522,0.870300752,0.443298969,0.225806452,0.740392478,0.361702128,0.814874511,130000,830000,30s,0.65163948,Y70
NG34,0.5,0.719840711,0.831008758,0.652968037,0.667946257,0.695488722,0.432989691,0.209677419,0.697056419,0.340425532,0.782178218,130000,840000,30s,0.59359816,Y70
NG35,0.521428571,0.793112518,0.875121635,0.630136986,0.786948177,0.652255639,0.453608247,0.225806452,0.679067866,0.340425532,0.79875662,130000,850000,30s,0.614242567,Y70
NG36,0.5,0.753638582,0.924099903,0.561643836,0.750479846,0.468045113,0.443298969,0.129032258,0.688062142,0.340425532,0.807506332,130000,860000,30s,0.57874841,Y70
NG40,0.338709677,0.601074119,0.926520531,0.72489083,0.535420099,0.485714286,0.328571429,0.119565217,0.719984508,0.729166667,0.847530422,140000,800000,29s,0.577922526,Y70
NG41,0.442857143,0.749751883,0.913071683,0.799086758,0.763915547,0.885338346,0.443298969,0.693548387,0.712183156,0.382978723,0.790697674,140000,810000,30s,0.688793479,Y70
NG42,0.351020408,0.757789793,0.938367215,0.601694915,0.701230228,0.928057554,0.4375,0.166666667,0.682954983,0.333333333,0.801079225,140000,820000,18s,0.60906312,Y70
NG43,0.364285714,0.803315945,0.804735647,0.643835616,0.781190019,0.958646617,0.443298969,0.225806452,0.723630417,0.340425532,0.746028091,140000,830000,30s,0.621381729,Y70
NG44,0.45,0.830263201,0.842685696,0.630136986,0.825335893,0.87593985,0.453608247,0.241935484,0.649632052,0.361702128,0.766520838,140000,840000,30s,0.629796398,Y70
NG45,0.232653061,0.769877393,0.884156179,0.584745763,0.734622144,0.751798561,0.447916667,0.122807018,0.48403232,0.333333333,0.818248712,140000,850000,18s,0.560381014,Y70
NG46,0.457142857,0.781007327,0.846253649,0.607305936,0.773512476,0.704887218,0.443298969,0.306451613,0.680703189,0.340425532,0.767902372,140000,860000,30s,0.609899194,Y70
NG50,0.314516129,0.817870526,0.890089534,0.838427948,0.70675453,0.645454545,0.321428571,0.5,0.750580945,0.708333333,0.810785016,150000,800000,29s,0.664021916,Y70
NG51,0.286290323,0.828484728,0.885149738,0.76419214,0.742998353,0.635064935,0.314285714,0.456521739,0.673121611,0.520833333,0.816511572,150000,810000,29s,0.629404926,Y70
NG52,0.273469388,0.790284522,0.9386899,0.588983051,0.755711775,0.917266187,0.447916667,0.149122807,0.537129665,0.333333333,0.815305372,150000,820000,18s,0.595201151,Y70
NG53,0.464285714,0.845622293,0.885501135,0.625570776,0.825335893,0.87406015,0.453608247,0.241935484,0.496729354,0.361702128,0.783559751,150000,830000,30s,0.623446448,Y70
NG54,0.237903226,0.811280437,0.904291448,0.602620087,0.685337727,0.471428571,0.307142857,0.163043478,0.42796282,0.333333333,0.835838702,150000,840000,29s,0.525471153,Y70
NG55,0.421428571,0.802882092,0.833279273,0.634703196,0.773512476,0.731203008,0.432989691,0.225806452,0.630825838,0.340425532,0.752705503,150000,850000,30s,0.598160148,Y70
NG56,0.442857143,0.71760288,0.831981836,0.639269406,0.660268714,0.372180451,0.443298969,0.161290323,0.677841374,0.340425532,0.752014736,150000,860000,30s,0.549002851,Y70
NG60,0.302419355,0.82906273,0.832355665,0.84279476,0.718286656,0.661038961,0.321428571,0.47826087,0.657242448,0.770833333,0.790980673,160000,800000,29s,0.654973093,Y70
NG61,0.27016129,0.831289348,0.84871874,0.781659389,0.729818781,0.577922078,0.314285714,0.413043478,0.532145624,0.4375,0.79670723,160000,810000,29s,0.59393197,Y70
NG62,0.266129032,0.824835001,0.802099413,0.641921397,0.736408567,0.654545455,0.314285714,0.163043478,0.472889233,0.375,0.759961823,160000,820000,29s,0.546465374,Y70
NG65,0.217741935,0.785604268,0.928990429,0.737991266,0.622734761,0.287012987,0.285714286,0.163043478,0.652594888,0.3125,0.772369363,160000,850000,29s,0.524208878,Y70
NG70,0.380952381,0.881177095,0.741176471,0.895927602,0.692028986,0.725138122,0.693548387,0.340909091,0.67812983,0.8,0.849868306,170000,800000,24s,0.698077843,Y70
NG71,0.294354839,0.835020082,0.799320778,0.768558952,0.696869852,0.577922078,0.321428571,0.173913043,0.357087529,0.479166667,0.739680267,170000,810000,29s,0.549392969,Y70
NG72,0.262096774,0.836157475,0.837604199,0.672489083,0.723228995,0.579220779,0.321428571,0.163043478,0.400464756,0.395833333,0.805535672,170000,820000,29s,0.545191192,Y70
NG74,0.214912281,0.815674758,0.851756641,0.761261261,0.571635311,0.472826087,0.625,0.275510204,0.737754333,0.534883721,0.835805627,170000,840000,21s,0.60882002,Y70
NG82,0.266129032,0.840401623,0.829885767,0.729257642,0.662273476,0.474025974,0.314285714,0.163043478,0.345468629,0.354166667,0.791935099,180000,820000,29s,0.524624827,Y70
NG83,0.157258065,0.8606448,0.83636925,0.737991266,0.642504119,0.457142857,0.292857143,0.184782609,0.697134005,0.5,0.803149606,180000,830000,29s,0.560893974,Y70
NG84,0.192982456,0.831808098,0.856326764,0.774774775,0.578871201,0.476086957,0.597222222,0.295918367,0.707234363,0.511627907,0.831713555,180000,840000,21s,0.604960606,Y70
NG85,0.197368421,0.846681669,0.862896315,0.779279279,0.586107091,0.441304348,0.611111111,0.306122449,0.706103994,0.534883721,0.814322251,180000,850000,21s,0.607834604,Y70
NG90,0.25,0.794848234,0.733515732,0.904977376,0.46557971,0.41160221,0.741935484,0.522727273,0.712132921,0.725,0.794849283,190000,800000,24s,0.641560748,Y70
NG91,0.226190476,0.714765984,0.746648427,0.850678733,0.565217391,0.392265193,0.709677419,0.340909091,0.720633694,0.65,0.800409716,190000,810000,24s,0.610672375,Y70
NG96,0.178571429,0.681949254,0.822708618,0.814479638,0.664855072,0.566298343,0.580645161,0.181818182,0.711360124,0.425,0.907521217,190000,860000,24s,0.594109731,Y70
NG97,0.345238095,0.821589996,0.823255814,0.728506787,0.751811594,0.551104972,0.725806452,0.5,0.734157651,0.425,0.922153936,190000,870000,24s,0.666238663,Y70
NH00,0.220238095,0.630158116,0.780300958,0.828054299,0.387681159,0.366022099,0.629032258,0.227272727,0.730293663,0.525,0.784021071,200000,800000,24s,0.555279495,Y70
NH01,0.232142857,0.640858254,0.764158687,0.751131222,0.474637681,0.439226519,0.64516129,0.386363636,0.459041731,0.7,0.775534094,200000,810000,24s,0.569841452,Y70
NH02,0.214285714,0.630302295,0.731326949,0.791855204,0.617753623,0.513812155,0.596774194,0.477272727,0.743431221,0.6,0.770266315,200000,820000,24s,0.6079164,Y70
NH06,0.201754386,0.683958696,0.848900314,0.752252252,0.531114327,0.473913043,0.583333333,0.265306122,0.720045215,0.488372093,0.791560102,200000,860000,21s,0.57640999,Y70
NH07,0.220238095,0.648096952,0.821614227,0.746606335,0.695652174,0.567679558,0.612903226,0.25,0.731452859,0.4,0.902253439,200000,870000,24s,0.599681533,Y70
NH11,0.218934911,0.606027232,0.882627817,0.898058252,0.415451895,0.505543237,0.515625,0.097560976,0.383525904,0.545454545,0.784754673,210000,810000,23s,0.532142222,Y70
NH12,0.232142857,0.720031948,0.875786594,0.809954751,0.40942029,0.440607735,0.548387097,0.204545455,0.539026275,0.6,0.784899034,210000,820000,24s,0.560436549,Y70
NH13,0.220238095,0.648948295,0.87004104,0.769230769,0.550724638,0.571823204,0.548387097,0.340909091,0.792890263,0.725,0.803043606,210000,830000,24s,0.621930554,Y70
NH14,0.232142857,0.62944752,0.842681259,0.805429864,0.52173913,0.587016575,0.548387097,0.272727273,0.747681607,0.625,0.813871817,210000,840000,24s,0.602375,Y70
NH15,0.302631579,0.697315011,0.825478435,0.765765766,0.477568741,0.458695652,0.5,0.234693878,0.762622457,0.720930233,0.776470588,210000,850000,21s,0.592924758,Y70
NH16,0.339285714,0.64131482,0.737072503,0.809954751,0.552536232,0.578729282,0.564516129,0.363636364,0.774343122,0.625,0.810359965,210000,860000,24s,0.617886262,Y70
NH17,0.197368421,0.581648233,0.871750928,0.815315315,0.522431259,0.439130435,0.458333333,0.142857143,0.723813112,0.395348837,0.691815857,210000,870000,21s,0.530892079,Y70
NH18,0.359649123,0.782291949,0.848900314,0.765765766,0.681620839,0.729347826,0.597222222,0.336734694,0.745666918,0.534883721,0.787723785,210000,880000,21s,0.651800651,Y70
NH19,0.324561404,0.737374382,0.832619252,0.77027027,0.654124457,0.545652174,0.638888889,0.183673469,0.583270535,0.488372093,0.800255754,210000,890000,21s,0.596278425,Y70
NH20,0.428571429,0.878458292,0.723119015,0.85520362,0.599637681,0.784530387,0.838709677,0.454545455,0.911128284,0.925,0.805677495,220000,800000,24s,0.74587103,Y70
NH21,0.337719298,0.857978092,0.726363896,0.855855856,0.554269175,0.605434783,0.625,0.346938776,0.8786737,0.88372093,0.70971867,220000,810000,21s,0.671061198,Y70
NH22,0.298245614,0.795888728,0.85804056,0.810810811,0.386396527,0.452173913,0.638888889,0.142857143,0.884702336,0.837209302,0.799744246,220000,820000,21s,0.627723461,Y70
NH23,0.273809524,0.806611406,0.83255814,0.760180995,0.538043478,0.54558011,0.64516129,0.454545455,0.858578053,0.8,0.903424056,220000,830000,24s,0.67440841,Y70
NH24,0.208333333,0.669451456,0.836388509,0.674208145,0.572463768,0.569060773,0.548387097,0.386363636,0.724497682,0.725,0.814457126,220000,840000,24s,0.611691957,Y70
NH25,0.350877193,0.772526613,0.805484147,0.765765766,0.403762663,0.463043478,0.541666667,0.234693878,0.711002261,0.860465116,0.791304348,220000,850000,21s,0.609144739,Y70
NH26,0.192982456,0.624638907,0.73750357,0.806306306,0.434153401,0.458695652,0.472222222,0.183673469,0.736247174,0.534883721,0.747058824,220000,860000,21s,0.538942337,Y70
NH27,0.303571429,0.65930286,0.851436389,0.850678733,0.574275362,0.552486188,0.548387097,0.363636364,0.764683153,0.475,0.858647937,220000,870000,24s,0.618373228,Y70
NH28,0.325443787,0.597403764,0.861462342,0.757281553,0.537900875,0.498891353,0.515625,0.182926829,0.723071189,0.363636364,0.793808411,220000,880000,23s,0.559768315,Y70
NH29,0.162280702,0.635978954,0.860611254,0.72972973,0.548480463,0.569565217,0.472222222,0.183673469,0.658251696,0.418604651,0.75601023,220000,890000,21s,0.545037144,Y70
NH30,0.486842105,0.868636119,0.826335333,0.923423423,0.674384949,0.665217391,0.763888889,0.37755102,0.900904295,0.906976744,0.795140665,230000,800000,21s,0.744481903,Y70
NH31,0.613095238,0.93299684,0.688098495,0.914027149,0.865942029,0.845303867,0.806451613,0.840909091,0.910355487,0.975,0.833479661,230000,810000,24s,0.838696315,Y70
NH32,0.456140351,0.873331525,0.791488146,0.779279279,0.580318379,0.577173913,0.736111111,0.37755102,0.876789751,0.906976744,0.795652174,230000,820000,21s,0.704619309,Y70
NH33,0.779761905,0.956389301,0.772366621,0.832579186,0.759057971,0.758287293,0.85483871,0.977272727,0.883307573,0.975,0.932104185,230000,830000,24s,0.861905952,Y70
NH34,0.482142857,0.878878242,0.850341997,0.751131222,0.547101449,0.55801105,0.596774194,0.545454545,0.851622875,0.95,0.883230904,230000,840000,24s,0.71769903,Y70
NH35,0.320175439,0.788621649,0.788917452,0.77027027,0.374819103,0.444565217,0.527777778,0.214285714,0.709495102,0.906976744,0.79028133,230000,850000,21s,0.603289618,Y70
NH36,0.473684211,0.770876359,0.791488146,0.765765766,0.538350217,0.839130435,0.555555556,0.387755102,0.654860588,0.88372093,0.808184143,230000,860000,21s,0.679033768,Y70
NH37,0.333333333,0.681016753,0.852899172,0.752252252,0.383502171,0.70326087,0.5,0.163265306,0.676714393,0.674418605,0.732225064,230000,870000,21s,0.586626174,Y70
NH38,0.461538462,0.667238608,0.867784497,0.810679612,0.521865889,0.625277162,0.53125,0.256097561,0.697353709,0.545454545,0.816296729,230000,880000,23s,0.618257888,Y70
NH39,0.355263158,0.654198786,0.749785775,0.734234234,0.551374819,0.729347826,0.513888889,0.183673469,0.720045215,0.558139535,0.751150895,230000,890000,21s,0.591009327,Y70
NH41,0.416666667,0.866956073,0.839188803,0.842342342,0.652677279,0.693478261,0.75,0.37755102,0.885079126,0.906976744,0.795907928,240000,810000,21s,0.729711295,Y70
NH42,0.706140351,0.902625405,0.761782348,0.90990991,0.781476122,0.760869565,0.736111111,0.5,0.921627732,0.930232558,0.802046036,240000,820000,21s,0.792074649,Y70
NH43,0.600877193,0.902163632,0.812339332,0.851351351,0.586107091,0.67173913,0.763888889,0.459183673,0.866616428,0.930232558,0.815856777,240000,830000,21s,0.75094146,Y70
NH44,0.557017544,0.90870613,0.811768066,0.851351351,0.516642547,0.676086957,0.805555556,0.479591837,0.839110776,0.930232558,0.815089514,240000,840000,21s,0.744650258,Y70
NH45,0.501930502,0.908275486,0.935367454,0.816239316,0.635483871,0.834123223,0.4,0.418181818,0.824981017,0.764705882,0.733939138,240000,850000,28s,0.706657064,Y70
NH46,0.458333333,0.779108699,0.800273598,0.746606335,0.505434783,0.828729282,0.596774194,0.454545455,0.707882535,0.925,0.924787826,240000,860000,24s,0.702497822,Y70
NH47,0.331360947,0.648018366,0.843045629,0.757281553,0.37755102,0.420177384,0.515625,0.146341463,0.671636228,0.431818182,0.865070093,240000,870000,23s,0.546175079,Y70
NH48,0.289473684,0.640404105,0.889460154,0.707207207,0.337192475,0.718478261,0.458333333,0.102040816,0.698944989,0.465116279,0.780306905,240000,880000,21s,0.553359837,Y70
NH49,0.140350877,0.639639093,0.798914596,0.59009009,0.476121563,0.464130435,0.458333333,0.081632653,0.615674454,0.302325581,0.819948849,240000,890000,21s,0.489741957,Y70
NH51,0.390350877,0.848115933,0.90716938,0.846846847,0.613603473,0.697826087,0.694444444,0.265306122,0.824415976,0.860465116,0.712531969,250000,810000,21s,0.696461475,Y70
NH52,0.710526316,0.926593996,0.815195658,0.932432432,0.929088278,0.906521739,0.819444444,0.806122449,0.943481537,0.930232558,0.818158568,250000,820000,21s,0.867072543,Y70
NH53,0.662280702,0.914895383,0.802913453,0.905405405,0.81910275,0.825,0.763888889,0.62244898,0.903541824,0.930232558,0.828900256,250000,830000,21s,0.816237291,Y70
NH54,0.664092664,0.914328931,0.937992126,0.858974359,0.720967742,0.857819905,0.416666667,0.445454545,0.870159453,0.803921569,0.783389687,250000,840000,28s,0.752160695,Y70
NH55,0.934362934,0.928512994,0.929133858,0.867521368,0.788709677,0.873222749,0.408333333,0.409090909,0.86294609,0.843137255,0.802831784,250000,850000,28s,0.786163905,Y70
NH56,0.324561404,0.923271143,0.818051985,0.743243243,0.603473227,0.770652174,0.652777778,0.387755102,0.7720422,0.930232558,0.92173913,250000,860000,21s,0.713436359,Y70
NH57,0.280701754,0.743857297,0.801770923,0.734234234,0.386396527,0.765217391,0.472222222,0.142857143,0.674076865,0.88372093,0.821483376,250000,870000,21s,0.609685333,Y70
NH58,0.333333333,0.680849706,0.756069694,0.734234234,0.382054993,0.839130435,0.472222222,0.142857143,0.706480784,0.488372093,0.777493606,250000,880000,21s,0.573918022,Y70
NH59,0.474903475,0.83036527,0.926181102,0.773504274,0.512903226,0.94549763,0.341666667,0.127272727,0.676917236,0.647058824,0.754015216,250000,890000,28s,0.637298695,Y70
NH60,0.349112426,0.556434984,0.937328202,0.786407767,0.629737609,0.624168514,0.5625,0.219512195,0.397316437,0.363636364,0.81396028,260000,800000,23s,0.567283162,Y70
NH62,0.416666667,0.879452682,0.853184804,0.792792793,0.590448625,0.667391304,0.777777778,0.357142857,0.869630746,0.906976744,0.799744246,260000,820000,21s,0.719200841,Y70
NH63,0.710526316,0.934765469,0.796629534,0.914414414,0.943560058,0.94673913,0.708333333,0.816326531,0.901657875,0.930232558,0.860358056,260000,830000,21s,0.860322116,Y70
NH64,0.83908046,0.958336028,0.955428954,0.899122807,0.772857143,0.909411765,0.335526316,0.656565657,0.891197582,0.843137255,0.791104553,260000,840000,25s,0.804706229,Y70
NH65,0.712643678,0.976298984,0.959785523,0.890350877,0.665714286,0.908235294,0.309210526,0.494949495,0.870041556,0.843137255,0.80143339,260000,850000,25s,0.766527351,Y70
NH66,0.555555556,0.98310923,0.955428954,0.850877193,0.604285714,0.962352941,0.276315789,0.393939394,0.856063468,0.784313725,0.810286678,260000,860000,25s,0.730229877,Y70
NH67,0.48245614,0.925763017,0.8260497,0.810810811,0.518089725,0.884782609,0.569444444,0.37755102,0.737754333,0.930232558,0.930179028,260000,870000,21s,0.726646671,Y70
NH68,0.583333333,0.958113752,0.760068552,0.878378378,0.575976845,0.897826087,0.583333333,0.367346939,0.808590806,0.930232558,0.852429668,260000,880000,21s,0.745057296,Y70
NH69,0.482625483,0.833661721,0.884186352,0.837606838,0.543548387,0.970379147,0.341666667,0.118181818,0.624525437,0.745098039,0.683220626,260000,890000,28s,0.642245501,Y70
